Data;Best_params;MSE;MAE;MAPE;PCC
dipep_freq+cetd+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
dipep_freq+cetd+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
dipep_freq+net_contact_energy+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5449.618676750078;44.94053451512887;156.64120537581945;(0.22804433354354978, 0.21725639443599468)
dipep_freq+net_contact_energy+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5421.994973146391;44.47166523708634;152.61589880974768;(0.23133787357249058, 0.21050670519113704)
dipep_freq+net_contact_energy+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5421.276338910788;44.62662478463497;152.664247381167;(0.2446813660490792, 0.18463625672448417)
dipep_freq+net_contact_energy+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};4846.822083832371;44.20667582175209;207.06882589383667;(0.3220504636219394, 0.07725677916383977)
dipep_freq+net_contact_energy+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5441.740942613067;46.10536017548559;215.61322048874828;(0.22152744565457524, 0.23104271080480876)
dipep_freq+net_contact_energy+helix+turn;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5422.776288959226;44.55459699818161;156.14194492497637;(0.22667235375281153, 0.22011110562769554)
dipep_freq+net_contact_energy+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5399.8512275672165;44.380103157273446;147.95298355593533;(0.24964627467649902, 0.17560519127282284)
dipep_freq+net_contact_energy+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5003.121172016556;46.70607726646547;209.794024222573;(0.3044418835618377, 0.09587321548981924)
dipep_freq+net_contact_energy+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5418.247979180082;46.189318127702066;216.5172140988612;(0.21982159039618765, 0.23474646092343873)
dipep_freq+net_contact_energy+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5361.24278594677;43.75156704607169;145.68677127458662;(0.2644047305785364, 0.1506122565493704)
dipep_freq+net_contact_energy+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};4831.527668070651;44.100838388062876;235.46372158672204;(0.3178376241844864, 0.08143355295982783)
dipep_freq+net_contact_energy+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5403.749041566697;46.123508544889404;216.2017114478418;(0.2230423587030193, 0.2277866752605964)
dipep_freq+net_contact_energy+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};4776.484344397049;43.39406698584107;205.2436124346321;(0.33651377771748875, 0.06416442918801421)
dipep_freq+net_contact_energy+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5411.666482515976;46.06427832327652;215.44543472056725;(0.22514755912970738, 0.22331356312036343)
dipep_freq+net_contact_energy+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5398.906408988747;45.981305952213006;191.1584042460143;(0.22185048811644592, 0.23034577571261913)
dipep_freq+aromaticity+helix+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5875.29634869965;46.83314354770518;226.92941532521112;(0.26589388975452816, 0.14824121017821784)
dipep_freq+aromaticity+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 8, 'weights': 'distance'};6529.679827579738;50.167326958461864;558.825689791067;(-0.04748204655363975, 0.7997677181477657)
dipep_freq+aromaticity+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'uniform'};5063.627790403422;46.03980961265077;249.96957269652006;(0.46246937546108635, 0.00880580591690142)
dipep_freq+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5239.270187523742;45.602755388150385;325.76239651395287;(0.4863604744491407, 0.005532951803209064)
dipep_freq+aromaticity+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5735.08215302392;49.13762601316926;227.70989946817264;(0.33574086942052545, 0.06481698131220635)
dipep_freq+aromaticity+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4868.683090826017;46.08972576501116;246.02043997706485;(0.4623486264577025, 0.008825795826589372)
dipep_freq+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5090.492560428066;44.410507809380626;288.666070042938;(0.5901527178996042, 0.0004749584993958994)
dipep_freq+aromaticity+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5041.122552467351;45.48970225646389;204.61352061330285;(0.51621015153311, 0.0029514540032644578)
dipep_freq+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5031.279732222744;43.854802989664364;372.95685819200963;(0.5814792457090237, 0.0006019533743183242)
dipep_freq+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5424.836322553523;47.23480428951937;202.3112898551464;(0.32013988200605464, 0.07913002913796183)
dipep_freq+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5636.884133319242;47.56664332415816;255.29657590452453;(0.43507799989318396, 0.01444087661054267)
dipep_freq+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4806.508513762746;45.086618800739444;237.85115705531817;(0.4962603612571329, 0.0045196309161469085)
dipep_freq+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5334.466703930885;44.79019740565389;276.54622444040393;(0.5050441847297387, 0.003758126881270011)
dipep_freq+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};4499.710517623829;42.23640906229508;245.6706703342531;(0.5000810386748449, 0.004173541127278072)
dipep_freq+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5289.076036323378;45.70744914546062;301.5933659215507;(0.47509951033847553, 0.006915655320335864)
dipep_freq+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5884.14796830154;48.0398453345278;202.86471763650792;(0.17403448187372403, 0.3491003175725806)
dipep_freq+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};4853.1786675789945;44.69391223762892;334.2748840772776;(0.368310358926131, 0.04148076875377443)
dipep_freq+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5867.170588321437;47.009962442341184;315.47118541143925;(0.4678472117281967, 0.007953506150142212)
dipep_freq+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};6024.195870222516;49.59300970487255;221.33233740140275;(0.11008654283771654, 0.5554962217113838)
dipep_freq+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5504.378120509028;47.89045095828375;249.00729542062692;(0.2564682070248976, 0.16371177328478884)
avg_protvec+shannon_entropy+residue_repeats+paac;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5266.273229161404;47.45067134256182;218.683112429361;(0.22547507815018347, 0.222623042289689)
avg_protvec+shannon_entropy+residue_repeats+cetd;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+residue_repeats+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};5233.834827527551;44.78896029127391;216.01154335042295;(0.3260903006224204, 0.07340867917562503)
avg_protvec+shannon_entropy+residue_repeats+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5249.34876182417;44.30096011718072;130.45671549338644;(0.5055282138737826, 0.0037195874335925186)
avg_protvec+shannon_entropy+residue_repeats+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5284.633804546461;44.38925043421139;132.44817038510408;(0.5038444371859389, 0.0038551373770649017)
avg_protvec+shannon_entropy+residue_repeats+turn;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5297.843015494979;44.541695987031574;131.91810816582642;(0.5056148641238994, 0.0037127241596627654)
avg_protvec+shannon_entropy+residue_repeats+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5344.082939936184;44.63070778157576;126.42005747462073;(0.48266000756712724, 0.005958603573176932)
avg_protvec+shannon_entropy+residue_repeats+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5210.648598266056;44.59194012462085;142.2618374321483;(0.5048706870961962, 0.003772024513957432)
avg_protvec+shannon_entropy+residue_repeats+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};5387.779753389238;48.714249943213645;288.6173276497285;(0.17784803638785812, 0.3384744194576379)
avg_protvec+shannon_entropy+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.751060730049;43.56815424249766;214.7728144911611;(0.49433338027918317, 0.004703325621251536)
avg_protvec+shannon_entropy+paac+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4944.841436215673;40.43646615439583;123.85152579512302;(0.3997999604289614, 0.02585530371866304)
avg_protvec+shannon_entropy+paac+aromaticity;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4842.430744745701;44.84096774314111;199.90782282697458;(0.3391747077534662, 0.061957059139501884)
avg_protvec+shannon_entropy+paac+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4993.706558828209;45.89456891487166;217.08315310969076;(0.31031815256522177, 0.08931727317410086)
avg_protvec+shannon_entropy+paac+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4845.355992618835;45.01942371143946;208.84919197830416;(0.3349478187967216, 0.06549191673398694)
avg_protvec+shannon_entropy+paac+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4779.548753202832;44.58248984435048;211.4532230011972;(0.3808096275296825, 0.03455815445437423)
avg_protvec+shannon_entropy+paac+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5161.5473966365425;46.357996717717405;207.16006338048564;(0.2636181683765284, 0.1518756165767501)
avg_protvec+shannon_entropy+paac+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4862.481082049661;44.707361031057864;219.56959830494392;(0.3242580802231607, 0.07513511326660684)
avg_protvec+shannon_entropy+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4510.238323891061;40.90874972817581;254.64321440034666;(0.41446993456985065, 0.020438270093179698)
avg_protvec+shannon_entropy+cetd+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+cetd+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+cetd+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+cetd+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+cetd+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+shannon_entropy+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+shannon_entropy+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5608.685715338394;44.527392444305434;172.2932082457318;(0.16287047373672586, 0.3813424558071708)
avg_protvec+shannon_entropy+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5805.0286306266225;46.95461052527406;255.37202650566147;(0.06627719922373038, 0.7231580694210449)
avg_protvec+shannon_entropy+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5513.533925384595;44.937206973194655;170.72883960076493;(0.1965173340242738, 0.2893384749858107)
avg_protvec+shannon_entropy+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5190.554724493888;41.85514839970508;158.16847145894528;(0.3333170801712534, 0.06689701000575485)
avg_protvec+shannon_entropy+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4993.187058326866;41.355703548939516;151.01913876184133;(0.38383866890899193, 0.03302981333337826)
avg_protvec+shannon_entropy+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5135.821803996358;41.03067370507986;147.27078985248818;(0.35760689163193926, 0.04825530541488832)
avg_protvec+shannon_entropy+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5597.599623382611;45.701426432581904;163.43979562781985;(0.45520710276067183, 0.010078328802042744)
avg_protvec+shannon_entropy+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5517.082545161677;45.642168438833004;127.28979248862507;(0.5251398305356378, 0.0024185208580106343)
avg_protvec+shannon_entropy+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};6030.745441002979;47.208368339449564;128.28367159784085;(0.34992103515071693, 0.05364152151382021)
avg_protvec+shannon_entropy+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};4927.560241808579;45.52199869324614;274.4000451122401;(0.5078349272343139, 0.0035405576700836905)
avg_protvec+shannon_entropy+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5880.450678419254;47.60083656354754;198.05705307671337;(0.3343051764456005, 0.06604285954337294)
avg_protvec+shannon_entropy+helix+turn;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};4733.234414171811;42.95282960693163;122.2778142200569;(0.6108134704505368, 0.00026267658237424485)
avg_protvec+shannon_entropy+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5623.075553802465;46.01471127629017;123.79111752925236;(0.4846862670462588, 0.0057221977359216015)
avg_protvec+shannon_entropy+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5346.130976390031;45.29325028035588;143.59648488650666;(0.46316048415060623, 0.008692128614584148)
avg_protvec+shannon_entropy+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};4997.81223106946;44.99579726735004;170.78854150147694;(0.4778398967413898, 0.00655467490558739)
avg_protvec+shannon_entropy+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};6005.045738477715;47.257237861139025;133.46251855956396;(0.35784825599527403, 0.04809340424817713)
avg_protvec+shannon_entropy+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5361.754237173569;45.74361406896288;135.02728358272066;(0.4629779618870102, 0.008722029544001872)
avg_protvec+shannon_entropy+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5886.569357233286;47.50580899800765;199.90455889477846;(0.37011796689991167, 0.04041595084155158)
avg_protvec+shannon_entropy+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5614.507341368949;46.103296134453345;138.575872666422;(0.4064936948915173, 0.02325353628300197)
avg_protvec+shannon_entropy+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};4984.122324091488;43.94332078657139;164.72866193726696;(0.5612074536980187, 0.0010214520477798584)
avg_protvec+shannon_entropy+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};6186.579110202821;48.93347398255885;221.69559623607788;(0.043323024578301624, 0.8169975370497902)
avg_protvec+residue_repeats+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4526.924971923775;43.26362621284082;207.22525888859934;(0.533880106716445, 0.001979726387565722)
avg_protvec+residue_repeats+paac+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4958.899095445557;41.310244903991794;116.01255718934051;(0.48980408046754936, 0.005160451035370765)
avg_protvec+residue_repeats+paac+aromaticity;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4923.695312141219;46.55377669713976;250.36605069985737;(0.3034179804668903, 0.09705191470652534)
avg_protvec+residue_repeats+paac+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4921.758462260056;46.580224608554545;251.8548956674297;(0.3029182570132834, 0.09763115666877532)
avg_protvec+residue_repeats+paac+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5145.370265254874;47.5027240483665;265.1426535923731;(0.23309250167870263, 0.20697012389795713)
avg_protvec+residue_repeats+paac+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4917.125310944404;46.53074735655172;245.17553846576817;(0.3088091035654763, 0.09096725761593064)
avg_protvec+residue_repeats+paac+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};6448.540363628051;48.44021092134709;242.95956256805584;(0.29886924452808444, 0.10242138007691381)
avg_protvec+residue_repeats+paac+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5161.89707755546;47.069053175573714;204.88377184057956;(0.24471273853548353, 0.1845781882826844)
avg_protvec+residue_repeats+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4796.439763117157;43.36006425875385;256.2882757430525;(0.3890348897296741, 0.030535863089566337)
avg_protvec+residue_repeats+cetd+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+residue_repeats+cetd+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+residue_repeats+cetd+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+residue_repeats+cetd+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+residue_repeats+cetd+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+residue_repeats+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+residue_repeats+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5360.5215255474495;43.505405372734096;177.32906907920804;(0.3185669269600482, 0.08069834206431564)
avg_protvec+residue_repeats+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5526.171156664331;45.83323587833246;214.76286733467168;(0.24487479717068944, 0.18427843208526767)
avg_protvec+residue_repeats+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5384.437227355091;43.90714172801718;178.13763887367097;(0.3203536917415594, 0.07891867553853114)
avg_protvec+residue_repeats+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5465.321581148303;44.58499386161702;207.12539332120207;(0.2624586252355272, 0.153751960721504)
avg_protvec+residue_repeats+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5225.084758531588;43.61119570271709;181.44709773638724;(0.3474930067285812, 0.055438433966413105)
avg_protvec+residue_repeats+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5254.823788460978;44.12146810244653;168.83120926315914;(0.37773034422675944, 0.036169969723811195)
avg_protvec+residue_repeats+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5028.344896800866;43.82363645073756;149.61363466787535;(0.5359946491678027, 0.0018846071806307694)
avg_protvec+residue_repeats+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5753.704657648131;46.76907512265278;159.85908288702944;(0.215450501036122, 0.24441795104727237)
avg_protvec+residue_repeats+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5858.420816314463;47.05084575060754;150.5916883945551;(0.18444766074650343, 0.32055625624575007)
avg_protvec+residue_repeats+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5721.872029724862;46.956641847064226;203.86929407880748;(0.25010852135988076, 0.17478054964777368)
avg_protvec+residue_repeats+aromaticity+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};5382.11398339731;49.618397917678074;318.0967717437552;(0.13924081458926224, 0.4550321864685418)
avg_protvec+residue_repeats+helix+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5232.592850729666;45.64499385924561;150.27187932105153;(0.4049373650739152, 0.023838383879005894)
avg_protvec+residue_repeats+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5442.181688907777;45.20366106083707;135.5300122294419;(0.4341324694705484, 0.01467949868234483)
avg_protvec+residue_repeats+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5731.295528204968;47.026401153046315;213.44217888868818;(0.2507473802570827, 0.17364534610192092)
avg_protvec+residue_repeats+helix+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};5356.181897397274;49.50793973174198;318.0155524893904;(0.14451977606341027, 0.437943379786482)
avg_protvec+residue_repeats+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5517.934071906064;46.253426327774754;149.80402672496942;(0.32891858712297195, 0.0708041994070317)
avg_protvec+residue_repeats+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5731.4833077088815;46.635245774885306;169.37958548817411;(0.2829403026027244, 0.12299656102963766)
avg_protvec+residue_repeats+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};5356.181897397274;49.50793973174198;318.0155524893904;(0.14451977606341027, 0.437943379786482)
avg_protvec+residue_repeats+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5721.313505609674;46.73842135368173;188.2991160492388;(0.26164819052439414, 0.1550732569340576)
avg_protvec+residue_repeats+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'};5356.181897397275;49.507939731741985;318.0155524893904;(0.14451977606341018, 0.4379433797864829)
avg_protvec+residue_repeats+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5459.90406317762;46.349963024815686;202.8803103953331;(0.273304893999107, 0.13684195598800547)
avg_protvec+paac+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4981.106255410236;44.678395062906475;276.00126087805353;(0.33659739411490625, 0.06409414243177)
avg_protvec+paac+cetd+aromaticity;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.803284970499;43.57132576375575;214.72353727464068;(0.4941063250577808, 0.004725385717590923)
avg_protvec+paac+cetd+helix;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.717356535321;43.57091786479954;214.7243691880702;(0.4941225135492049, 0.004723809956416825)
avg_protvec+paac+cetd+turn;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.753203003043;43.57076441127145;214.72278955775403;(0.49410415261456, 0.0047255972139137485)
avg_protvec+paac+cetd+sheet;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.721806106939;43.57057426741591;214.7220191707841;(0.49411316194654736, 0.00472472017114114)
avg_protvec+paac+cetd+gravy;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4596.431726823098;43.87189306125598;215.17433478542256;(0.5018085418879269, 0.004024687710827746)
avg_protvec+paac+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};4988.7295283085605;46.1892294624419;277.292688544232;(0.37018375327727654, 0.04037761558317086)
avg_protvec+paac+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4897.320025857739;39.28089233301742;139.53292022195822;(0.3740498665618229, 0.03817549931241161)
avg_protvec+paac+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4895.432181948563;39.272383966713754;139.57897601313303;(0.37414199288423644, 0.03812422913453807)
avg_protvec+paac+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4896.936621071554;39.25030895689318;140.5588346028029;(0.37128897644577874, 0.03973792992514842)
avg_protvec+paac+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4896.894529218602;39.31995311946732;139.86205472766895;(0.3729852678745742, 0.038772006716002866)
avg_protvec+paac+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5011.261707404774;40.456286757540866;147.2739074897395;(0.36626210845819807, 0.042714403520119626)
avg_protvec+paac+net_contact_energy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 6, 'weights': 'distance'};5487.642045904258;43.841378883123205;165.7817894592738;(0.22095592278461035, 0.23227919286795645)
avg_protvec+paac+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5088.538441494596;45.56491860482872;228.12093629867388;(0.2728132514802416, 0.13757772092357148)
avg_protvec+paac+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4762.066935503574;44.2031997162589;204.89537389341365;(0.3813574820360105, 0.03427757015830503)
