Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2987.7241238961537;29.312639571479835;533883.3021348419;(0.6934069051477159, 8.178473527840269e-22)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3057.5711606106897;28.73757731524833;52690.548227523424;(0.656071248585792, 5.91258100528604e-19)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3043.580502467147;29.446465791464114;454178.4003016828;(0.6516022350881154, 1.2223675269901475e-18)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3098.849999826456;29.278643913389352;689885.0068609954;(0.6834837511381655, 5.17704358974212e-21)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3133.339418538242;27.218616570161785;800764.3038249186;(0.6367439021175576, 1.2557442129101432e-17)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3131.3085927425227;27.24895857921665;545268.0206726323;(0.6372075605586834, 1.1699365596447782e-17)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2925.4454978182694;27.771157187791324;210664.9090820837;(0.6746489813929512, 2.5198475998730873e-20)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3372.1980638931004;29.2084473463715;903232.8807265316;(0.6093439018068423, 6.713698952976218e-16)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3183.225178793118;27.581241344236503;1525877.053424039;(0.6263690107036708, 5.933558611150228e-17)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2943.540228450207;27.78804468249132;141955.95219393348;(0.671781430018535, 4.162656929159244e-20)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3414.239173736544;29.51865981841243;903785.1228171368;(0.5980942887273802, 3.0847539565794182e-15)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2932.8760056238875;27.73246315254136;91274.96113227135;(0.6731993083908907, 3.250019646045207e-20)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3422.9029021819433;29.352923123069157;902958.9957625965;(0.5977761742906033, 3.217900097305601e-15)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3098.2341714211034;28.599321605159535;87996.36138154815;(0.643567090447208, 4.377435461395441e-18)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3123.6714009228385;26.99564705178865;2062073.5359762853;(0.6369411793770456, 1.218509157908342e-17)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2822.961032964375;27.590440863982636;150357.11886535157;(0.7033196950196712, 1.1997539684237236e-22)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3466.123552441742;29.923895668010545;1718321.240414899;(0.6093685047753641, 6.690902436405426e-16)
dipep_freq+avg_protvec+shannon_entropy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2917.3765425228726;28.447961074390417;150105.9600652643;(0.6828647456509931, 5.794608800932908e-21)
dipep_freq+avg_protvec+shannon_entropy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3431.843187528755;29.537337528805057;899190.3087913732;(0.5960142788617133, 4.063033356433426e-15)
dipep_freq+avg_protvec+shannon_entropy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3114.3441225886204;28.755750464003427;88125.00618599185;(0.6420737510922561, 5.525541457760038e-18)
dipep_freq+avg_protvec+shannon_entropy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2958.1681070551854;28.395481447128326;150246.68867277916;(0.6758229832438536, 2.0484099726082198e-20)
dipep_freq+avg_protvec+shannon_entropy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3304.315626466529;28.742912721785615;436476.3253990169;(0.6108964742211154, 5.413695150506341e-16)
dipep_freq+avg_protvec+shannon_entropy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3041.104339866303;28.43512495073713;88082.09273231501;(0.6520762441110114, 1.1323923022425596e-18)
dipep_freq+avg_protvec+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2832.1326775344373;27.367488710533106;87751.31078119707;(0.6808342781757963, 8.36993072163832e-21)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3185.2785655325;29.236248344824237;124950.20495680216;(0.6280888447518244, 4.605376016997208e-17)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3384.744086022642;28.473590072047063;605043.6492186392;(0.5881145032312619, 1.1361662837850836e-14)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3340.611454076847;28.282979679456865;1158428.638652385;(0.597158566790546, 3.4925652963778634e-15)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2907.7613162685243;28.91261393605788;812206.2326328313;(0.7072678799506315, 5.462885730471919e-23)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";2966.278431772098;29.074501480567942;539947.5667040893;(0.7310665406570933, 3.5569520051095117e-25)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3421.8317681036506;28.4620324708404;598615.1629081068;(0.5860032540623498, 1.4885169800742983e-14)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2901.291950249599;28.78761051140161;531529.398270237;(0.7082508964081351, 4.4819764677710325e-23)
dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3457.3675203977555;28.89822094102189;1399818.1042563173;(0.581159769808669, 2.7460022894929473e-14)
dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2899.538032201912;28.845579709555885;531627.4878808149;(0.7062143259522958, 6.747588990558405e-23)
dipep_freq+avg_protvec+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3230.892534769697;29.774435426292282;352802.8394005096;(0.6509560667000415, 1.356349719369632e-18)
dipep_freq+avg_protvec+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3428.6539612587962;28.788216112938702;608629.6253333223;(0.5815002068625937, 2.6311856325780543e-14)
dipep_freq+avg_protvec+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3351.2056182120186;28.318136591665834;1158862.3400451795;(0.5949194500286614, 4.693241496493029e-15)
dipep_freq+avg_protvec+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2983.7546149897453;29.428704644548375;814638.5349381113;(0.6819307034252824, 6.86510591945403e-21)
dipep_freq+avg_protvec+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3367.9455337385775;28.55700775532236;1157114.9506638795;(0.5929534611352729, 6.0719878294187695e-15)
dipep_freq+avg_protvec+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2939.389222591237;29.18161660440734;813397.8104326234;(0.6966223589659074, 4.425842018626535e-22)
dipep_freq+avg_protvec+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3350.327310340556;30.306169443501634;569258.5028411212;(0.5975443594537366, 3.3184341094176323e-15)
dipep_freq+avg_protvec+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2956.6162611898403;28.489363420447624;715229.7460110477;(0.6783953139349265, 1.2967520068861359e-20)
dipep_freq+avg_protvec+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3078.8854144942397;29.368174169153082;642163.5589808071;(0.6857368212340501, 3.427015803838186e-21)
dipep_freq+avg_protvec+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3291.8582996330074;30.099385773853108;812275.6457521259;(0.6070373002675918, 9.223256615067923e-16)
dipep_freq+avg_protvec+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3451.2092003662374;30.021421166251216;410109.56290083966;(0.6392024297991855, 8.616125936652578e-18)
dipep_freq+avg_protvec+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3145.9768641553096;27.117839097500696;494443.95558395074;(0.6365105132690169, 1.301230658052186e-17)
dipep_freq+avg_protvec+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3141.517886980601;27.481476097271948;310058.9014828554;(0.6346621153949692, 1.7229608492960796e-17)
dipep_freq+avg_protvec+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3721.9863669719493;30.49314428689818;138692.97340415904;(0.5878295136553927, 1.1784930961873395e-14)
dipep_freq+avg_protvec+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3100.156155979269;26.976030450177827;300494.2574441082;(0.6392422926844059, 8.563423106807828e-18)
dipep_freq+avg_protvec+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3675.8938035044225;29.778333861965354;136963.12572208454;(0.5845311872736496, 1.79493470283045e-14)
dipep_freq+avg_protvec+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3709.2620166779325;29.68589491912256;179970.8524564269;(0.5750523102833452, 5.859409405374754e-14)
dipep_freq+avg_protvec+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3081.6637235409125;26.86641471215231;300688.8202283435;(0.6428145228945624, 4.923416715294931e-18)
dipep_freq+avg_protvec+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3708.7109880940143;29.82606182849836;137741.10718943182;(0.580322654137692, 3.0494493132280397e-14)
dipep_freq+avg_protvec+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3750.187490767923;29.737476146326944;179888.0514531348;(0.5708253109119492, 9.810780415149418e-14)
dipep_freq+avg_protvec+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";4187.796559607457;30.804668756100863;111695.90962927647;(0.46811154322228943, 3.739787014845208e-09)
dipep_freq+avg_protvec+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3139.6061669813544;27.24552400933431;309960.3994603373;(0.6360330728997711, 1.3993469481025995e-17)
dipep_freq+avg_protvec+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3669.273187728396;29.50518454814559;138365.01534743587;(0.590391726477122, 8.471308861614871e-15)
dipep_freq+avg_protvec+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3697.988793052493;29.47685255858895;122982.35175804957;(0.5637820249722549, 2.278663914284967e-13)
dipep_freq+avg_protvec+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3669.753317752244;29.29147635599369;100176.18650294139;(0.5709787601446921, 9.630151925636565e-14)
dipep_freq+avg_protvec+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3704.092601720366;29.386887432322528;99996.86232597458;(0.5639522880216151, 2.233238067395366e-13)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3283.9589719931714;29.870086835195124;207746.2333995088;(0.6827886315687632, 5.8753512206704814e-21)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3293.385791231324;29.866784658987694;209401.454961903;(0.6789721290904048, 1.1696483880202437e-20)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3187.6096670002075;28.21046253351067;2762872.5575133404;(0.6276427642656537, 4.9189782432978365e-17)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3560.5938281978797;30.325841018293406;737593.2827239844;(0.6474742305780201, 2.3653540967264105e-18)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3290.3839087206716;29.740899226444412;208502.9097375726;(0.6815216290406603, 7.392738635143358e-21)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3027.1620517451297;28.1004899287523;613019.1301330768;(0.66201914199385, 2.206035701882283e-19)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3364.169849556399;29.46128508087108;510662.30023198324;(0.6551638092897647, 6.858909454141928e-19)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3152.6644268447567;28.002775111927313;1010991.6677211799;(0.6325970373712237, 2.352447285646133e-17)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3491.887123357472;29.636104125840237;510729.1414814555;(0.6272113663531891, 5.242026726948028e-17)
dipep_freq+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3459.261955771927;30.889836446512792;695324.8255725384;(0.5986318261736805, 2.871864015640052e-15)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3301.3392068254916;29.835833799978893;210183.34977727485;(0.6780534599585833, 1.378354311050296e-20)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3580.1083085275395;30.216442727018084;97782.78088801277;(0.6946307193803855, 6.480179006928525e-22)
dipep_freq+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3561.523148265186;30.184169913990388;739613.2725797738;(0.6458594409480553, 3.0538612724335043e-18)
dipep_freq+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3601.4779764940054;30.342071284408956;96496.24021722267;(0.6944324713568368, 6.729708799065553e-22)
dipep_freq+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3501.8326232766944;29.738667950472028;820558.7693000955;(0.6262291737619454, 6.056660969247825e-17)
dipep_freq+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3586.687189636282;30.72118298776712;1043775.8727024293;(0.5850883712027664, 1.672346850464175e-14)
dipep_freq+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3024.8572968620283;28.080406138315578;79426.54276771974;(0.6622882567509161, 2.1086756726235768e-19)
dipep_freq+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3503.4942979832995;29.561241951562547;513452.8177744329;(0.626107648523877, 6.165663568495625e-17)
dipep_freq+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3524.417580227793;30.41690161712337;564887.6514841967;(0.5987923168215243, 2.811124927685995e-15)
dipep_freq+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3541.370169790364;30.48755222103724;565130.0738146403;(0.5963556396268022, 3.883975408580034e-15)
dipep_freq+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3539.7891382468865;29.635613610605564;808190.7359395365;(0.5620028414791135, 2.8103914857491e-13)
dipep_freq+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2930.4286192896234;28.515550789779255;1494512.8778475435;(0.7136489138000252, 1.4895495916747328e-23)
dipep_freq+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3239.6568650253853;28.741294715664626;2435501.650451455;(0.6352371472887097, 1.5791895031010505e-17)
dipep_freq+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3289.1379586377466;27.911101221098054;2295649.641044085;(0.6074135053565213, 8.759220986806282e-16)
dipep_freq+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3497.2118236015663;29.735963010869607;2442874.6851969617;(0.5954590348331449, 4.371587253406267e-15)
dipep_freq+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3879.547644631719;31.73245719789024;90398.86668173913;(0.5120060604205526, 6.322047590199956e-11)
dipep_freq+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3027.639798441605;28.45922675631734;816325.113515578;(0.6620413693500378, 2.1978306435943776e-19)
dipep_freq+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3548.8961465220923;29.414020467655764;2477025.209312107;(0.5812738991102284, 2.706978002282225e-14)
dipep_freq+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3760.6556239136294;30.908832018811307;165023.43149848536;(0.5505400972613281, 1.0539237788059028e-12)
dipep_freq+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3707.3537866957663;30.71276858704815;163838.52327765434;(0.5590576468797328, 3.966074287722068e-13)
dipep_freq+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3048.815871898382;28.430429355102728;123234.24433827228;(0.6605433116320981, 2.823299546142608e-19)
dipep_freq+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3250.1467488457633;29.464966110506502;2222257.525352865;(0.6648464279821802, 1.36979783488518e-19)
dipep_freq+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3493.9524568837646;30.870709413006058;90587.3845970995;(0.5798143545596509, 3.2493640388117656e-14)
dipep_freq+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3869.2856126312286;31.91114744551033;103170.56555792708;(0.5198335456366439, 2.868055235081194e-11)
dipep_freq+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3874.70103868749;31.196849569447014;90047.98105045962;(0.5126628959454003, 5.920890094658865e-11)
dipep_freq+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3207.736748801468;27.564915272963056;616612.6008722299;(0.6197650949223626, 1.5474781764126637e-16)
dipep_freq+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3519.6066631452163;29.957758706273623;190782.55160769168;(0.6957913762592098, 5.190994405835379e-22)
dipep_freq+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3733.5430389004027;30.656942990147133;539567.7983936137;(0.6154520187286738, 2.8593212904266104e-16)
dipep_freq+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3607.119276482093;30.32368206517041;120903.70303897285;(0.6976315445190435, 3.643943092245656e-22)
dipep_freq+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3914.131543140252;30.8279867871209;626045.2507304766;(0.6200492902085082, 1.485631065004229e-16)
dipep_freq+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3500.0841905789684;30.719682272703924;1471169.9648932407;(0.5752111267307526, 5.746200940253038e-14)
dipep_freq+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";3609.3708927578996;30.259412890229722;120280.19897309666;(0.7023615684815678, 1.4493090685143364e-22)
dipep_freq+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3791.712426584517;30.63434754239186;481026.2417883825;(0.6301887871447103, 3.372574368766563e-17)
dipep_freq+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3355.1756962163977;29.92355024185323;541344.1933544438;(0.5987271341769911, 2.835641471757158e-15)
dipep_freq+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3734.041675605975;30.289521671547096;593178.2270417596;(0.641110994217461, 6.41644472267328e-18)
dipep_freq+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3528.876383867797;30.055697981430164;211748.372026407;(0.695206554002081, 5.80562429070842e-22)
dipep_freq+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3765.2154519074593;30.50315018078738;484298.7202187879;(0.6222376140944386, 1.0837043391091818e-16)
dipep_freq+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3434.9088862113163;30.3289671304094;1480243.4570938093;(0.58380924910609, 1.966836556232935e-14)
dipep_freq+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3540.3088902334284;30.430135762967375;803606.0794950062;(0.5997232003193451, 2.4827333436468458e-15)
dipep_freq+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3587.091178696659;30.172137552453037;830019.4637905062;(0.6101174965109777, 6.031895329534397e-16)
dipep_freq+aromaticity+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2911.741647496368;28.460880952836774;2102981.51521123;(0.7305377479922699, 4.001043518330104e-25)
