Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+shannon_entropy+paac+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5204.119653914143;33.61901291118881;5106721.262987278;(0.5794752476321331, 3.389764546442917e-14)
aa_freq+shannon_entropy+paac+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5013.259852740856;31.989740183916087;1269099.9905236594;(0.5667240863668528, 1.6064283230081334e-13)
aa_freq+shannon_entropy+paac+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5204.119653914143;33.61901291118881;5106721.262987278;(0.5794752476321331, 3.389764546442917e-14)
aa_freq+shannon_entropy+paac+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+paac+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5013.259852740856;31.989740183916087;1269099.9905236594;(0.5667240863668528, 1.6064283230081334e-13)
aa_freq+shannon_entropy+paac+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5204.119653914143;33.61901291118881;5106721.262987278;(0.5794752476321331, 3.389764546442917e-14)
aa_freq+shannon_entropy+paac+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+paac+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+paac+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5013.259852740856;31.989740183916087;1269099.9905236594;(0.5667240863668528, 1.6064283230081334e-13)
aa_freq+shannon_entropy+paac+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5204.119653914143;33.61901291118881;5106721.262987278;(0.5794752476321331, 3.389764546442917e-14)
aa_freq+shannon_entropy+paac+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+paac+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+paac+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4928.730780091765;32.486635288811186;1137662.6833656009;(0.564616914667476, 2.064190773558149e-13)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+helix+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+helix+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+shannon_entropy+cetd+net_contact_energy+turn+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+turn+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+shannon_entropy+cetd+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5966.835309628339;35.448691232867134;83333.9432405253;(0.3251759557173517, 7.41212031148854e-05)
aa_freq+shannon_entropy+cetd+aromaticity+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5375.663314718145;32.78096396013986;83539953.9147309;(0.5104925127336122, 7.349070647912677e-11)
aa_freq+shannon_entropy+cetd+aromaticity+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5038.5788421936695;32.276355568531464;83539629.2404745;(0.5259303559968257, 1.5278736300539013e-11)
aa_freq+shannon_entropy+cetd+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3863.0628118102914;29.69181387197037;75737849.34375133;(0.5870905640372442, 1.2955176687717704e-14)
aa_freq+shannon_entropy+cetd+aromaticity+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5038.580558487376;32.27918074335664;83539631.36033532;(0.5259130493515737, 1.5306346152531482e-11)
aa_freq+shannon_entropy+cetd+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3533.478940374868;28.843899936539582;75737850.57122128;(0.6290332609188322, 4.0044386058082966e-17)
aa_freq+shannon_entropy+cetd+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3480.5745912452685;27.660669526980286;75728712.76077779;(0.620902870234185, 1.3140142139016327e-16)
aa_freq+shannon_entropy+cetd+aromaticity+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5038.580558487376;32.27918074335664;83539631.36033532;(0.5259130493515737, 1.5306346152531482e-11)
aa_freq+shannon_entropy+cetd+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3864.7611430955985;29.70801299549655;75737752.25508007;(0.5868178381054733, 1.3415038329154398e-14)
aa_freq+shannon_entropy+cetd+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3584.1188461455617;28.282505605189694;75728629.10069533;(0.612467734611853, 4.348885391005612e-16)
aa_freq+shannon_entropy+cetd+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3583.6238004084694;28.282300812845325;75728630.25982243;(0.6123945489668114, 4.3935944766866276e-16)
aa_freq+shannon_entropy+cetd+helix+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5038.580558487376;32.27918074335664;83539631.36033532;(0.5259130493515737, 1.5306346152531482e-11)
aa_freq+shannon_entropy+cetd+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3862.680966916804;29.693879462762123;75737758.55669016;(0.5869655467744059, 1.3164039911009653e-14)
aa_freq+shannon_entropy+cetd+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3510.1286453913463;27.764164862106984;75728629.20048958;(0.6188611788767329, 1.7613483341691742e-16)
aa_freq+shannon_entropy+cetd+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3509.7416508207943;27.753222295283265;75728630.12451524;(0.6188210778536979, 1.771475754216454e-16)
aa_freq+shannon_entropy+cetd+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3583.778815287753;28.284501398711186;75728546.62669565;(0.6123542314860981, 4.4184154676526143e-16)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};5047.902342597383;38.06724500909091;40077225.42076255;(0.32564630252499893, 7.225998473508903e-05)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5914.056903085977;36.4640268972028;67746802.02438958;(0.3403524313568212, 3.194090807581079e-05)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4792.66645280083;32.942367386713286;12480133.281100377;(0.4286183299463112, 9.263962202824705e-08)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6060.525840393669;37.76944647762238;67748861.88109666;(0.3300313148200438, 5.689274921336682e-05)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5151.945122448382;34.149605148951046;5109117.235506439;(0.40472685121332796, 5.343101757080754e-07)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4563.836851709921;31.492437316783214;12480073.085306255;(0.4291922850353829, 8.867097745941518e-08)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5943.568197211851;37.016963960139854;67748858.85335204;(0.3365432679151675, 3.9619881838300185e-05)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};4083.596330054627;33.849308925174824;8797476.422105283;(0.44250519388257975, 3.138353922969004e-08)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4590.5278786469835;31.886982771328668;12480072.360855797;(0.42681014218783486, 1.0628516786801268e-07)
aa_freq+shannon_entropy+net_contact_energy+aromaticity+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4500.305383178452;30.939989764335664;12480072.617130363;(0.4382632158583622, 4.390741262588208e-08)
aa_freq+shannon_entropy+net_contact_energy+helix+turn+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5905.346882351711;36.57923668741258;67746988.92183606;(0.34068189085018413, 3.1347080568376504e-05)
aa_freq+shannon_entropy+net_contact_energy+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5433.768117525305;35.46680794615385;5109803.579916765;(0.40464189271987755, 5.375212203663091e-07)
aa_freq+shannon_entropy+net_contact_energy+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4619.869796619011;32.542731023076925;12480767.02790671;(0.4206771641871495, 1.6838485283884121e-07)
aa_freq+shannon_entropy+net_contact_energy+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4556.3401146050255;31.991668086013988;12480767.907693204;(0.4297607239573714, 8.490127631470742e-08)
aa_freq+shannon_entropy+net_contact_energy+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4209.46626557006;30.5803534006993;12480761.405507514;(0.4640603055281559, 5.298111172050754e-09)
aa_freq+shannon_entropy+aromaticity+helix+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4990.444255512185;33.955523400699306;487897.6390775645;(0.44465871963752274, 2.6417998343782686e-08)
aa_freq+shannon_entropy+aromaticity+helix+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4464.75967529736;32.9915164076923;52922091.92897804;(0.4825854696094663, 1.037550690472577e-09)
aa_freq+shannon_entropy+aromaticity+helix+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};2967.7700063417938;28.5916307083916;758450.7122804965;(0.635260867125461, 1.5735176144259196e-17)
aa_freq+shannon_entropy+aromaticity+helix+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3426.0495536005346;30.489651687412582;758859.0435156866;(0.5914691753551145, 7.366819261032792e-15)
aa_freq+shannon_entropy+aromaticity+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3414.5022853697656;30.965518820279716;758860.667623212;(0.5881316777380892, 1.1336633431805904e-14)
aa_freq+shannon_entropy+helix+turn+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3400.0618120428426;30.97199084825174;758791.1829591502;(0.5899305971225841, 8.991822687185152e-15)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+aromaticity+helix;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+aromaticity+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+aromaticity+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+aromaticity+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+aromaticity+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+helix+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+helix+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
aa_freq+residue_repeats+paac+cetd+net_contact_energy+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5963.553228642325;35.23146745664335;83290.53813743441;(0.32618532196646793, 7.018082547817343e-05)
aa_freq+residue_repeats+paac+cetd+aromaticity+helix+turn;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3475.1630643770286;28.15967571108448;68633210.70401096;(0.6141572222692062, 3.4317372005584414e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3475.55270259483;28.16548843923433;68634708.343247;(0.6140715951431878, 3.4732993826969013e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3175.0045546112815;27.258568381173845;60730433.88110904;(0.6390290070172474, 8.849117203895648e-18)
aa_freq+residue_repeats+paac+cetd+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3414.761557153033;28.094894232819712;68442775.67141747;(0.6196399311005842, 1.5755063159464983e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3476.105617518328;28.16616895510192;68638248.88867316;(0.6140128724643594, 3.502085743588073e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3175.670746721859;27.259566227148618;60732083.3818612;(0.6389611592717127, 8.941933708066726e-18)
aa_freq+residue_repeats+paac+cetd+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3415.387659572472;28.094942566012868;68446372.4582472;(0.6195624376994446, 1.5931070058344554e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3176.0737728072836;27.265099969460493;60732779.35618856;(0.6388787363618651, 9.05596820873451e-18)
aa_freq+residue_repeats+paac+cetd+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3415.6164651927425;28.09889814724978;68447834.4258975;(0.619473685270906, 1.6135004948975768e-16)
aa_freq+residue_repeats+paac+cetd+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3237.8046115479933;27.923913818851002;60643656.644373074;(0.6347514001606723, 1.6998282730171718e-17)
aa_freq+residue_repeats+paac+cetd+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3476.100135284575;28.182258109979895;68644230.24886379;(0.6140268630121515, 3.4952064260495507e-16)
aa_freq+residue_repeats+paac+cetd+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3175.2905182106915;27.25918138882962;60734867.47636469;(0.6389937433779124, 8.89724028315886e-18)
aa_freq+residue_repeats+paac+cetd+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3415.3807197988285;28.11117535824971;68452219.66870606;(0.619578683319, 1.5894014073542435e-16)
aa_freq+residue_repeats+paac+cetd+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3175.696828095195;27.26471083454884;60735562.880878106;(0.6389109695126398, 9.011204682591134e-18)
aa_freq+residue_repeats+paac+cetd+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3415.6133291077854;28.115169798997293;68453680.49269576;(0.6194895853713918, 1.609828355380389e-16)
aa_freq+residue_repeats+paac+cetd+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3237.3384061356287;27.923303980690918;60646377.692159496;(0.6347924450060973, 1.6892960241862845e-17)
aa_freq+residue_repeats+paac+cetd+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3176.366602392133;27.26573722691107;60737204.99815978;(0.6388428830811196, 9.106014161891676e-18)
aa_freq+residue_repeats+paac+cetd+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3392.707368771656;27.923847112427186;68457261.89604965;(0.6188304444276407, 1.7691051777052504e-16)
aa_freq+residue_repeats+paac+cetd+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3237.891130338552;27.92317099473178;60648046.044444144;(0.6347215209642699, 1.7075356548573766e-17)
aa_freq+residue_repeats+paac+cetd+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3238.143548747342;27.92727749876325;60648724.9194407;(0.6346336398291813, 1.7304029203655708e-17)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+helix+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3597.2655771942987;27.97908074335664;12483371.491943039;(0.5801771974034878, 3.105401860754523e-14)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3602.950455515977;28.141877946153844;12483373.851322789;(0.5788107921749213, 3.6821806540727564e-14)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3545.6071113970957;27.73496186223776;12484014.059297597;(0.5859697818780147, 1.4948817867746608e-14)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4284.576005627865;30.128633190909092;12484428.480336703;(0.5312333861424833, 8.744320100242226e-12)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'};3597.2655771942987;27.97908074335664;12483371.491943039;(0.5801771974034878, 3.105401860754523e-14)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3545.6071113970957;27.73496186223776;12484014.059297597;(0.5859697818780147, 1.4948817867746608e-14)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4284.576005627865;30.128633190909092;12484428.480336703;(0.5312333861424833, 8.744320100242226e-12)
aa_freq+residue_repeats+paac+net_contact_energy+aromaticity+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3548.4155030054876;27.790905918181817;12484014.19541452;(0.585793225257931, 1.528895161311037e-14)
